batch_p50,batch_p95,batch_p99,batch_qdel_p99,config,config_id,control_p50,control_p95,control_p99,control_qdel_p99,dvfs_epoch,dvfs_log_interval,exit_code,headroom_min,max_samples,netrace_class_from_node_types,netrace_file,netrace_use_addr_size,offered_load_class0,offered_load_class1,output_dir,policy,power_cap,run_name,stall_xbar_rate_class0,stall_xbar_rate_class1,tail_latency_ratio_batch_over_control,throughput_flits_class0,throughput_flits_class1,total_power_avg,total_power_peak,uniform_target,use_netrace
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.0623863,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,0.7,sweep_cfg-flatfly_uniform_baseline_power_cap-0.7_uniform_target-0.01_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-w-1356ab22ec,0.0116312,0.00989375,,,,,0.637614,0.01,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.0623863,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,0.7,sweep_cfg-flatfly_uniform_baseline_power_cap-0.7_uniform_target-0.015_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland--46007aec08,0.0116312,0.00989375,,,,,0.637614,0.015,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.0623863,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,0.7,sweep_cfg-flatfly_uniform_baseline_power_cap-0.7_uniform_target-0.02_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-w-edecec536b,0.0116312,0.00989375,,,,,0.637614,0.02,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.0623863,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,0.7,sweep_cfg-flatfly_uniform_baseline_power_cap-0.7_uniform_target-0.03_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-w-34777317a9,0.0116312,0.00989375,,,,,0.637614,0.03,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.0623863,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,0.7,sweep_cfg-flatfly_uniform_baseline_power_cap-0.7_uniform_target-0.04_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-w-a83c468be1,0.0116312,0.00989375,,,,,0.637614,0.04,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.0623863,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,0.7,sweep_cfg-flatfly_uniform_baseline_power_cap-0.7_uniform_target-0.05_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-w-53b2c30ab9,0.0116312,0.00989375,,,,,0.637614,0.05,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.0623863,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,0.7,sweep_cfg-flatfly_uniform_baseline_power_cap-0.7_uniform_target-0.075_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland--f9a9cffa62,0.0116312,0.00989375,,,,,0.637614,0.075,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.0623863,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,0.7,sweep_cfg-flatfly_uniform_baseline_power_cap-0.7_uniform_target-0.1_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-ws-0ec1b4875b,0.0116312,0.00989375,,,,,0.637614,0.1,1
,,,25953.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,22579.0,10000,10000,1,0.0623863,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,0.7,sweep_cfg-flatfly_uniform_baseline_power_cap-0.7_uniform_target-0.15_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-w-90244b26ce,0.0902562,0.0841563,,,,,0.637614,0.15,1
40,1042,5291,4760.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,39,447,1719,0.0,10000,10000,0,0.0623863,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,0.6,0.6,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,uniform,0.7,sweep_cfg-flatfly_uniform_baseline_power_cap-0.7_uniform_target-0.2_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-ws-b6d3dad6f8,0.0909937,0.0805875,3.077952297847586,0.0857973,0.0845252,0.19662,0.637614,0.2,1
26,90,170,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,26,87,261,0.0,10000,10000,0,0.0623863,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,0.6,0.6,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,uniform,0.7,sweep_cfg-flatfly_uniform_baseline_power_cap-0.7_uniform_target-0.3_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-ws-32555f62c9,0.0618,0.05285,0.6513409961685823,0.0928055,0.0918102,0.27895,0.637614,0.3,1
21,61,97,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,21,59,102,0.0,10000,10000,0,0.0623863,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,0.6,0.6,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,uniform,0.7,sweep_cfg-flatfly_uniform_baseline_power_cap-0.7_uniform_target-0.4_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-ws-9eaa7ffe44,0.0494187,0.03985,0.9509803921568627,0.0935385,0.0925491,0.361505,0.637614,0.4,1
15,40,58,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,15,37,55,0.0,10000,10000,0,0.0496438,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,0.6,0.6,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,uniform,0.7,sweep_cfg-flatfly_uniform_baseline_power_cap-0.7_uniform_target-0.6_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-ws-f3de5caf09,0.03285,0.0261187,1.0545454545454545,0.0945207,0.0934585,0.526483,0.650356,0.6,1
,,,,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,,10000,10000,255,,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,0.7,sweep_cfg-flatfly_uniform_baseline_power_cap-0.7_uniform_target-1_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-wsc--62d93602a0,,,,,,,,1,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.162386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,0.8,sweep_cfg-flatfly_uniform_baseline_power_cap-0.8_uniform_target-0.005_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland--65c75a067c,0.0116312,0.00989375,,,,,0.637614,0.005,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.162386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,0.8,sweep_cfg-flatfly_uniform_baseline_power_cap-0.8_uniform_target-0.01_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-w-b2f8208831,0.0116312,0.00989375,,,,,0.637614,0.01,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.162386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,0.8,sweep_cfg-flatfly_uniform_baseline_power_cap-0.8_uniform_target-0.015_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland--c077f66e05,0.0116312,0.00989375,,,,,0.637614,0.015,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.162386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,0.8,sweep_cfg-flatfly_uniform_baseline_power_cap-0.8_uniform_target-0.02_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-w-45560d44a9,0.0116312,0.00989375,,,,,0.637614,0.02,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.162386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,0.8,sweep_cfg-flatfly_uniform_baseline_power_cap-0.8_uniform_target-0.03_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-w-d45c2c6fe1,0.0116312,0.00989375,,,,,0.637614,0.03,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.162386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,0.8,sweep_cfg-flatfly_uniform_baseline_power_cap-0.8_uniform_target-0.04_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-w-582526a6ae,0.0116312,0.00989375,,,,,0.637614,0.04,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.162386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,0.8,sweep_cfg-flatfly_uniform_baseline_power_cap-0.8_uniform_target-0.05_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-w-e4c936cf73,0.0116312,0.00989375,,,,,0.637614,0.05,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.162386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,0.8,sweep_cfg-flatfly_uniform_baseline_power_cap-0.8_uniform_target-0.075_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland--0c070d463b,0.0116312,0.00989375,,,,,0.637614,0.075,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.162386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,0.8,sweep_cfg-flatfly_uniform_baseline_power_cap-0.8_uniform_target-0.1_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-ws-6fd53e6e90,0.0116312,0.00989375,,,,,0.637614,0.1,1
,,,25953.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,22579.0,10000,10000,1,0.162386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,0.8,sweep_cfg-flatfly_uniform_baseline_power_cap-0.8_uniform_target-0.15_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-w-6ad4fce9cb,0.0902562,0.0841563,,,,,0.637614,0.15,1
40,1042,5291,4760.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,39,447,1719,0.0,10000,10000,0,0.162386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,0.6,0.6,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,uniform,0.8,sweep_cfg-flatfly_uniform_baseline_power_cap-0.8_uniform_target-0.2_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-ws-691e530284,0.0909937,0.0805875,3.077952297847586,0.0857973,0.0845252,0.19662,0.637614,0.2,1
26,90,170,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,26,87,261,0.0,10000,10000,0,0.162386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,0.6,0.6,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,uniform,0.8,sweep_cfg-flatfly_uniform_baseline_power_cap-0.8_uniform_target-0.3_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-ws-cd43ca36e6,0.0618,0.05285,0.6513409961685823,0.0928055,0.0918102,0.27895,0.637614,0.3,1
21,61,97,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,21,59,102,0.0,10000,10000,0,0.162386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,0.6,0.6,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,uniform,0.8,sweep_cfg-flatfly_uniform_baseline_power_cap-0.8_uniform_target-0.4_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-ws-a371ee15ce,0.0494187,0.03985,0.9509803921568627,0.0935385,0.0925491,0.361505,0.637614,0.4,1
15,40,58,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,15,37,55,0.0,10000,10000,0,0.149644,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,0.6,0.6,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,uniform,0.8,sweep_cfg-flatfly_uniform_baseline_power_cap-0.8_uniform_target-0.6_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-ws-00fe84ebe8,0.03285,0.0261187,1.0545454545454545,0.0945207,0.0934585,0.526483,0.650356,0.6,1
,,,,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,,10000,10000,255,,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,0.8,sweep_cfg-flatfly_uniform_baseline_power_cap-0.8_uniform_target-1_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-wsc--f1bc25c02f,,,,,,,,1,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.262386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,0.9,sweep_cfg-flatfly_uniform_baseline_power_cap-0.9_uniform_target-0.005_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland--36ff0f7ef4,0.0116312,0.00989375,,,,,0.637614,0.005,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.262386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,0.9,sweep_cfg-flatfly_uniform_baseline_power_cap-0.9_uniform_target-0.01_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-w-7c798e5b8b,0.0116312,0.00989375,,,,,0.637614,0.01,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.262386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,0.9,sweep_cfg-flatfly_uniform_baseline_power_cap-0.9_uniform_target-0.015_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland--53b8fb0240,0.0116312,0.00989375,,,,,0.637614,0.015,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.262386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,0.9,sweep_cfg-flatfly_uniform_baseline_power_cap-0.9_uniform_target-0.02_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-w-3ad9ab0bdf,0.0116312,0.00989375,,,,,0.637614,0.02,1
